Bank Name,Bank ID,Account Number,Entity ID,Entity Name
Bank of Cleveland,330040,80C6C3350,800FB06D0,Sole Proprietorship #4222
India Bank #1013,313698,805441E50,800B24670,Partnership #53919
China Bank #30,21381,803616DD0,800A14E60,Partnership #31251
Germany Bank #1,7675,8069E52D0,80089CF50,Corporation #24804
Hearthstone Savings Bank,13432,80D329350,800B34270,Sole Proprietorship #5191
China Bank #6,20,80110A550,800945EF0,Sole Proprietorship #41142
Crytpo Bank #7,53744,813D05751,800FE9980,Country #1
Crytpo Bank #58,353118,813710051,800FE9980,Country #1
France Bank #173,131380,811083550,800713FD0,Partnership #26129
Spain Bank #341,17863,810724CD0,80068CA80,Sole Proprietorship #23481
National Bank of Denver,3836,80EE7D150,800EE6540,Sole Proprietorship #15191
Israel Bank #96,145752,811240350,800F06210,Corporation #4253
Russia Bank #31,117304,8074DB350,800BA34F0,Corporation #54072
Netherlands Bank #55,6030,8093B6850,8007D0D30,Sole Proprietorship #26243
Germany Bank #594,24811,80698DAD0,8007833F0,Corporation #23477
France Bank #75,2591,8007DA0D0,800662BC0,Sole Proprietorship #22705
Bank of Augusta,237354,813E73A50,8005A8570,Sole Proprietorship #21872
Acme Community Bank,3051,80DAD5AD0,80022F2C0,Sole Proprietorship #17106
Willows Bancorp,1729,8004BCFE0,800E56800,Sole Proprietorship #6093
UK Bank #803,324115,80AA9A6E0,800C45550,Sole Proprietorship #34755
Australia Bank #22,228009,80A1DFBE0,800D28430,Partnership #36506
First Bank of Butte,36208,80E0E1760,800F87110,Partnership #4649
National Bank of Chicago,116845,80AD499E0,800FB5540,Corporation #11827
Savings Bank of Sacramento,16788,809C06560,800EC96E0,Sole Proprietorship #3819
Italy Bank #595,34745,80FBB73E0,800666340,Partnership #26567
Plandor Trust Bank,210404,813325D60,800D2ACE0,Partnership #15025
City National Trust Bank,11030,808252460,800F419F0,Corporation #10405
Bank of Providence,314702,805B60860,800E72C50,Partnership #8345
First Bank of the North,21575,8022A8CE0,800CF0BE0,Corporation #3943
Switzerland Bank #35,139828,80FA1B560,800E3E000,Sole Proprietorship #46857
Switzerland Bank #3,39556,80E9DED60,800E1E8A0,Partnership #49004
Canada Bank #121,126107,809CEE2E0,800CB14E0,Sole Proprietorship #2846
UK Bank #20,220504,807EE0360,800BE0AA0,Corporation #32375
Germany Bank #583,147042,812E79E60,800981430,Corporation #27616
Germany Bank #589,27402,80B552A60,80092FB10,Sole Proprietorship #13663
First Bank of Tampa,19535,804DE88E0,8003B0A60,Partnership #45440
Plandor Savings Bank,22736,8021CC760,8001EFE00,Corporation #40178
France Bank #4296,312444,808029170,800759010,Partnership #26801
Russia Bank #191,317157,806BBDDF0,800B444E0,Corporation #46517
Saudi Arabia Bank #8,48910,811FF2870,8014FA740,Corporation #19043
Switzerland Bank #27,240243,80EB596F0,800E54540,Corporation #34966
Japan Bank #0,15,80AB0A8F0,800CBC4E0,Sole Proprietorship #24857
Portugal Bank #2930,349383,8133ACCF0,800862650,Sole Proprietorship #25303
France Bank #30,122342,80DA65C70,8009145F0,Partnership #23242
National Bank of the East,12,805C0A970,800AB9830,Corporation #48474
Japan Bank #179,210997,80464B5F0,800A983E0,Sole Proprietorship #31321
China Bank #3,4,804C0AD70,8009A8A80,Corporation #28727
Germany Bank #16,13516,801A2C970,8007346F0,Partnership #51821
Flagstone Federal Bank,1047,800D2A4F0,800117080,Corporation #1706
Golden Bancorp,1420,800426970,8000A0CC0,Partnership #566
France Bank #1181,117698,8068D4E80,800669840,Sole Proprietorship #22698
First Bank of Los Angeles,4866,80D312E80,800BA9730,Partnership #14492
Savings Bank of Seattle,1292,8004A2980,800F459F0,Corporation #1622
China Bank #41,19477,808DEA500,800A0FB80,Corporation #28927
Germany Bank #62,16418,802C0BE80,8008BFCD0,Partnership #43562
National Bank of Denver,8805,806C19D00,800BB97F0,Corporation #39854
Russia Bank #218,317331,807136600,800B49C40,Sole Proprietorship #32941
Switzerland Bank #10,117,80EB89500,800DB93F0,Corporation #34854
China Bank #6,20,80158A580,80075EF10,Corporation #20762
Bank of Portsmouth,19601,811E6E700,800BB2650,Partnership #5597
Regents Credit Union,221332,80AE8E580,800E7F6A0,Partnership #15222
National Bank of Huron,121358,80805A880,800F996F0,Partnership #8606
First Bank of Helena,35801,802254300,800EB3300,Sole Proprietorship #4194
First Bank of Lacrosse,34032,80C9AD780,800D74BE0,Sole Proprietorship #1521
Canada Bank #11,24856,809F82380,800C7AD30,Partnership #36102
Italy Bank #215,113935,80B9E2800,80089D2B0,Partnership #27870
Slovakia Bank #106,1916,80ABB1180,8006D4AF0,Partnership #40121
Savings Bank of Topeka,1674,8031BEA80,8000D9900,Corporation #14328
Switzerland Bank #11,112,80EA09790,800E6E5E0,Partnership #37692
Arbor Credit Union,34425,807CB9310,800DCC790,Sole Proprietorship #19758
India Bank #233,312690,804C21690,800B281D0,Partnership #52143
Plandor Trust Bank,1467,8017A7210,800EDBF40,Sole Proprietorship #3805
India Bank #151,312748,804C27990,800B281D0,Partnership #52143
France Bank #351,117660,807A56190,8007B7090,Corporation #22759
France Bank #235,226350,80F7AB890,800988EF0,Corporation #27360
Germany Bank #179,21831,800AA0C10,800709850,Corporation #24694
Willows Bancorp,1729,8052BCF10,800BA1D50,Corporation #5
First Bank of Albany,17732,80C820D90,800EFD560,Corporation #18855
Crytpo Bank #7,53744,814105791,800FE9980,Country #1
Plandor Trust Bank,210404,80EF25D90,800DACEF0,Partnership #325
National Bank of Sacramento,3985,80D4F6710,800D55480,Partnership #6451
Bank of Billings,11904,802C7EF90,800E5BA20,Partnership #6243
Crytpo Bank #7,53744,814105790,800F93DD0,Sole Proprietorship #10383
Japan Bank #35,29467,804692210,800A56E60,Sole Proprietorship #39256
Germany Bank #323,31720,811655B90,800948570,Sole Proprietorship #50832
Slovenia Bank #777,8455,80BE02C10,80084AAD0,Corporation #25418
First Bank of Detroit,18617,80F74F310,800370F00,Partnership #53335
Savings Bank of Huron,4726,805799490,8002AF160,Corporation #7814
Flagstone Bancorp,1241,80082C310,800148660,Corporation #40790
France Bank #3194,31579,80BDD0220,80074F970,Corporation #24554
Russia Bank #933,318482,80716A6A0,800B9BE70,Sole Proprietorship #33407
Savings Bank of Butte,313441,80B449F20,800BA6170,Corporation #1195
Future Cooperative Bank,2824,801952BA0,800DE9B60,Sole Proprietorship #9333
India Bank #298,215186,805E4E6A0,800ABA660,Partnership #32618
China Bank #219,39523,810959E20,8009B6770,Corporation #28305
France Bank #626,33397,802999520,80069BBA0,Partnership #23891
Germany Bank #88,2467,8016C7E20,8007E40B0,Partnership #7964
Bank of Columbus,37778,806E966A0,800CCCF80,Sole Proprietorship #927
Arbor Savings Bank,1,803F0AF20,800F4FC70,Partnership #284
Plandor Savings Bank,908,800C169A0,800F2B500,Corporation #1534
UK Bank #41,22422,808DB64A0,800C18FA0,Partnership #12872
China Bank #17,137079,80EFB1420,800A2D140,Partnership #31594
Germany Bank #261,26818,8056CCEA0,8007FB3B0,Corporation #23048
First Bank of Laramie,221691,813005220,8004C7A10,Partnership #22055
First Bank of Madison,15768,812A663A0,800456A20,Partnership #51802
National Bank of Billings,337316,80DA27DB0,8008B0690,Corporation #14204
Spain Bank #4295,332217,80D387330,8008E37F0,Sole Proprietorship #46649
Switzerland Bank #873,342093,80F648930,800E16CE0,Corporation #35766
Germany Bank #553,5328,8029AC7B0,800633B20,Corporation #41949
Israel Bank #10,144639,81152D030,800EC1E80,Sole Proprietorship #45573
First Bank of New Orleans,21550,8078AB8B0,800D58DA0,Partnership #20444
First Bank of Huron,317836,810DC69B0,800DAFBB0,Sole Proprietorship #16830
Switzerland Bank #9,116,80E5895B0,800DE4E20,Corporation #34940
Australia Bank #3,19,80A50A630,800CBB820,Corporation #33724
India Bank #88,312571,8056AD230,800ACC8F0,Sole Proprietorship #32067
Ireland Bank #369,20248,80DCF23B0,8006102C0,Partnership #23597
Acme Bancorp,35081,813142B30,800CAA4C0,Sole Proprietorship #608
National Bank of the North,321527,80A335430,800D537A0,Partnership #14621
First Bank of Tampa,10344,806649BB0,800F265C0,Partnership #3457
National Bank of Madison,312193,804796F30,800BA4110,Partnership #8661
Sunrise Credit Union,2952,8016D6BB0,800A0BDA0,Partnership #3657
India Bank #25,7,80008AC30,800B441E0,Partnership #33824
Netherlands Bank #470,21142,81261E4B0,800903210,Corporation #27338
Spruce Community Bank,2454,8118C64B0,8001EDFE0,Corporation #54986
Acme Federal Bank,3149,802A68940,800DF5420,Partnership #12434
China Bank #3,4,804C0ADC0,80099E050,Sole Proprietorship #43929
France Bank #656,5365,802A2D540,8008204D0,Corporation #45899
Crytpo Bank #7,53744,8147857C1,800366DC0,Partnership #45897
Switzerland Bank #10,117,80F389540,800DB93F0,Corporation #34854
Germany Bank #286,26463,807930040,800836EF0,Sole Proprietorship #23570
Bank of Harrisburg,138630,812466CC0,800D1AA30,Sole Proprietorship #2011
First Bank of Cleveland,36819,80E6F4640,800E45A00,Partnership #19023
Savings Bank of New Orleans,34104,801EA33C0,800D18450,Corporation #3655
Sappo Bancorp,2843,8016D2240,800CAB860,Partnership #3661
Savings Bank of Laramie,31253,80DCDA540,8009442B0,Corporation #50149
Desert Savings Bank,221130,80E074AC0,8004B71D0,Partnership #47172
Savings Bank of New Orleans,11107,8021D1E40,800111E40,Corporation #3816
Italy Bank #4046,311424,811A8EFD0,80080BB90,Partnership #48782
First Bank of Topeka,335557,80CEFCD50,800C940A0,Partnership #9646
Sunrise Credit Union,34559,80D7BD050,8000C2AA0,Sole Proprietorship #19341
First Bank of Miami,31908,8014EFDD0,800DE6980,Sole Proprietorship #6362
Switzerland Bank #668,243013,80FCA0D50,800DB93F0,Corporation #34854
Russia Bank #24,17120,80649DFD0,800B54F30,Corporation #31481
India Bank #43,214749,805D3C150,800ABA660,Partnership #32618
China Bank #67,9209,803715350,8009B1050,Corporation #28257
France Bank #40,1299,814822650,80084BC10,Sole Proprietorship #29247
Belgium Bank #417,8888,80761F3D0,80068A3E0,Corporation #22632
Greece Bank #976,36340,8074655D0,8007A6A50,Corporation #21545
National Bank of the South,327348,80E27F5D0,800F3E230,Partnership #4595
Savings Bank of Huron,2439,80DF46C50,800946570,Corporation #15416
Hearthstone Credit Union,111443,809B10650,800D80830,Corporation #1867
Bank of Laramie,211050,805649AD0,800F526D0,Corporation #7749
Switzerland Bank #32,39775,80F0D0050,800E36080,Partnership #37316
Brazil Bank #12,235551,80CE4A050,800D9DCB0,Partnership #900
Russia Bank #12,116781,806B4B950,800B87000,Partnership #34271
Spain Bank #2880,252117,8131CC550,80098F970,Corporation #27726
Germany Bank #305,17174,80E7924D0,8008B6A50,Partnership #28565
Germany Bank #21,4259,80218FE50,80076CAF0,Partnership #24571
Netherlands Bank #113,13345,802A2BF50,800721DD0,Sole Proprietorship #47170
Spain Bank #23,1522,8014A56D0,800652D40,Corporation #20912
Germany Bank #4370,36539,80267F260,8006DDE90,Partnership #25509
First Bank of Fairfield,3283,8003EC660,800DA17B0,Partnership #467
Japan Bank #60,212156,809AEF1E0,800AA8A80,Partnership #32497
Russia Bank #40,18405,806FB5D60,800BAEAD0,Corporation #50824
Crytpo Bank #128,255772,8146321E1,800FE9980,Country #1
First Bank of Laramie,3946,80A171AE0,800FBA600,Sole Proprietorship #529
Golden Bancorp,1362,8025A06E0,800FA0370,Sole Proprietorship #49514
Japan Bank #0,15,80A10A861,80059FDF0,Partnership #38444
National Bank of Pittsburgh,220,813D8C1E1,800FE9980,Country #1
Japan Bank #0,15,813B8A861,800FE9980,Country #1
Canada Bank #95,126802,809F706E0,800C9F220,Corporation #33351
China Bank #128,38162,8030226E0,800992900,Corporation #28268
Canada Bank #26,214,80B70C4E0,800D39C70,Partnership #8702
Australia Bank #0,28,80A40A1E0,800CCFAA0,Sole Proprietorship #35517
Japan Bank #0,15,80A10A860,800CC1FD0,Sole Proprietorship #35670
France Bank #351,117660,8093D61E0,8008BFC10,Sole Proprietorship #54264
Regents Bank,28733,80AB8B160,80053B410,Sole Proprietorship #14269
Heath Savings Bank,16136,8091F2BE0,800309460,Partnership #13737
Savings Bank of Milford,11296,811D6BFF0,8002B0660,Partnership #39744
National Bank of Laramie,10,807B8AAF0,800B5CFA0,Partnership #9042
Sea Bank,18902,8091C44F0,800D73E40,Corporation #37891
First Bank of Lacrosse,34032,80CA2D7F0,800D3F700,Partnership #36544
Australia Bank #18,127593,80A319B70,800CCD520,Corporation #33736
India Bank #25,7,805C8AC70,800ABA660,Partnership #32618
China Bank #225,24544,808F75FF0,800A00A20,Corporation #28222
Savings Bank of Huron,2439,801DC6C70,800D4EFE0,Sole Proprietorship #29
India Bank #53,214529,80543AF70,800B2ABB0,Corporation #10887
China Bank #669,251893,8137B5570,800A33620,Partnership #45125
Netherlands Bank #2550,246748,8125941F0,80097DE50,Corporation #49840
Germany Bank #19,16388,80788ADF0,8007E4DD0,Partnership #47321
France Bank #100,23525,802955D70,80072BF50,Sole Proprietorship #49242
First Bank of Danbury,5394,8023A26F0,8002C4800,Sole Proprietorship #5311
Flagstone Bancorp,1241,802AAC370,80014B600,Corporation #39876
National Bank of Boston,1588,8003BB5F0,8000BAB20,Corporation #532
National Bank of Laramie,10,80058AAF0,80006DAF0,Partnership #863
Canada Bank #643,325630,809734F00,800C5EF10,Corporation #33718
Germany Bank #4704,35355,80575BD80,8008EF130,Partnership #28377
Savings Bank of Fairfield,24515,802B75180,800F96A30,Partnership #13107
Netherlands Bank #72,3655,813E79380,80073C270,Corporation #25108
India Bank #866,316067,805D9E180,800ABA660,Partnership #32618
Crytpo Bank #32,154043,8142C6D81,800FE9980,Country #1
Russia Bank #38,217125,806B0A280,800B44480,Partnership #33830
India Bank #45,113530,8050D0D00,800ABA660,Partnership #32618
Germany Bank #1153,311425,80530F080,80061D720,Corporation #21458
Bank of Laramie,13917,80F5B9E80,800D0FF90,Sole Proprietorship #1746
Savings Bank of Augusta,214621,80C439E80,800F46D30,Partnership #16653
Crytpo Bank #32,154043,8142C6D80,800FAB510,Partnership #1397
Israel Bank #19,143242,80FFF7500,800EBAF00,Partnership #3591
Switzerland Bank #34,141312,80F5CB000,800E63F00,Partnership #6221
Germany Bank #65,22,800B8BB00,8006104A0,Partnership #23857
National Bank of Montpelier,28800,805C8F000,800376A00,Partnership #10212
Bank of Fairfield,23402,805DD0500,800259180,Partnership #51953
Saudi Arabia Bank #381,348494,811D81710,800F1BC50,Partnership #38226
Bank of Sacramento,352346,813309D10,800FA9630,Sole Proprietorship #1067
India Bank #69,212789,804D72A90,800ADC4A0,Partnership #33780
National Bank of Milford,12803,81269B190,800720270,Partnership #10660
Saudi Arabia Bank #21,48795,811FFFD90,800F1BC50,Partnership #38226
UK Bank #55,122463,808879F90,800C429F0,Partnership #45834
Crytpo Bank #14,152627,813EAA991,8004B5CD0,Partnership #38443
Crytpo Bank #14,152627,813E2A991,800FE9980,Country #1
Israel Bank #253,144225,810790090,800EEC840,Corporation #35958
Mexico Bank #0,213,80930DA90,800C661B0,Sole Proprietorship #34849
Russia Bank #106,218502,806E27310,800B44480,Partnership #33830
Russia Bank #25,16792,806207C10,800B44480,Partnership #33830
Plandor Trust Bank,1467,8034A6D90,800882FF0,Corporation #5539
Canada Bank #15,24941,809980690,800C82AB0,Sole Proprietorship #35180
India Bank #34,112637,805734E90,800AEED00,Partnership #48873
Sappo Trust Bank,250508,81369F610,8005F8B10,Partnership #44910
Bank of Providence,110603,813A8B590,8003C93E0,Sole Proprietorship #21741
Switzerland Bank #9,116,80E988A20,800E5C200,Partnership #37691
National Bank of Bridgeport,321010,80CFA4920,800CDD3A0,Partnership #19397
Israel Bank #38,144735,811321FA0,800E84E60,Corporation #35871
UK Bank #7,212,80770DA20,800C03AA0,Sole Proprietorship #33851
China Bank #14,3,80568B1A0,800ABA660,Partnership #32618
China Bank #30,21381,8037172A0,800A19F20,Partnership #30391
Germany Bank #536,5425,8080A28A0,800621500,Corporation #22710
National Bank of Huron,110836,80A38CA20,800EF5F00,Partnership #14016
Flagstone Savings Bank,114674,8065F4920,8006D10D0,Corporation #8633
Bank of the West,21174,80A31EB20,800123640,Partnership #14600
Bank of New York,310328,80B8EAC30,8000943E0,Sole Proprietorship #12820
Italy Bank #1240,310634,811AE0530,800907210,Corporation #42065
France Bank #5615,32334,8012F9730,800880750,Corporation #26041
First Bank of Tampa,33806,8032AB730,800BEF380,Corporation #14450
Germany Bank #18,23,80C90BBB0,8007AB690,Sole Proprietorship #26888
Canada Bank #26,214,80990DB30,800CBB300,Sole Proprietorship #35374
Israel Bank #24,43735,8114DDBB0,800E84E60,Corporation #35871
Canada Bank #26,214,80C50DB30,800D303D0,Partnership #36508
Australia Bank #3,19,80A30B9B0,800CCF620,Partnership #36163
UK Bank #35,120292,8087A4230,800C3B010,Corporation #32468
Russia Bank #18,16787,8070079B0,800B44540,Partnership #33831
Japan Bank #50,210690,804433130,800A3FFE0,Sole Proprietorship #30523
Japan Bank #36,19925,804565AB0,800A473C0,Individual #65
Italy Bank #86,5464,808121C30,8007FAC30,Corporation #22495
Bank of Cleveland,213704,80DD1D430,800C852F0,Partnership #13490
Savings Bank of Denver,36805,8057F52B0,8007BC2D0,Partnership #9811
Acme Cooperative Bank,1601,803A390B0,800DF93A0,Partnership #7699
UK Bank #241,124203,80BEA25B0,800C48C90,Corporation #39171
Germany Bank #543,27217,811F598B0,8008191D0,Partnership #50390
Slovakia Bank #106,1916,802030E30,8006D2270,Sole Proprietorship #45365
Bank of Portland,14077,8021BCEB0,80027A500,Partnership #4933
Savings Bank of Topeka,1674,8019BF530,8000D85E0,Corporation #41539
Saudi Arabia Bank #504,349247,8127AAFC0,800F51DF0,Corporation #36741
Spain Bank #504,33587,8063929C0,800846E50,Corporation #41941
Plandor Trust Bank,210404,805D24240,800F293A0,Sole Proprietorship #20544
Savings Bank of Laramie,34118,802321340,800EBABE0,Sole Proprietorship #19264
Israel Bank #13,243947,81094C5C0,800E84E60,Corporation #35871
Switzerland Bank #170,139793,80ED1B8C0,800DB93F0,Corporation #34854
India Bank #28,213005,80548B6C0,800ABA660,Partnership #32618
National Bank of Tuscon,6276,8106CF240,800EA4CA0,Partnership #20226
Saudi Arabia Bank #25,49365,81240DAC0,800F4BB50,Corporation #36714
Russia Bank #14,117435,806D5EDC0,800BA6770,Partnership #9754
India Bank #298,215186,805FCF940,800B3BC90,Corporation #31302
Ireland Bank #274,120709,810E372C0,8008FA170,Partnership #50015
Italy Bank #6,16643,8028031C0,8007FDDD0,Sole Proprietorship #23901
Germany Bank #60,24963,8027871C0,80078DBF0,Sole Proprietorship #23879
Sea Bank,2845,809053EC0,800214940,Sole Proprietorship #47000
Arbor Savings Bank,1,80418B0C0,80007E0E0,Partnership #49414
Germany Bank #5113,318342,80D4D7350,80098A730,Sole Proprietorship #29092
Savings Bank of Topeka,35852,8113EB650,800DA86B0,Partnership #3344
Japan Bank #0,15,80AB0B7D0,800D28430,Partnership #36506
France Bank #3236,350214,81264B350,8008A86F0,Corporation #26846
Mexico Bank #18,131086,80C08B750,800D3FDC0,Partnership #40411
Israel Bank #11,142950,8100F8350,800E84E60,Corporation #35871
Japan Bank #13,10057,8044B14D0,800AAAB60,Partnership #32059
Spain Bank #12,26860,81304C650,800644A20,Corporation #22500
Belgium Bank #568,32803,803E8A1D0,8008A5790,Corporation #21129
